Created,ObjectId,Name,ModelName,DeviceId,OS,Instruction,Match,MatchScore,IsSource,ScreenHeight,ScreenWidth,__v,Length,TimeInterval,PauseBeforeStroke,NumEvents,DownTime,UpTime,PressureMax,PressureMin,PressureAvg,TouchSurfaceMax,TouchSurfaceMin,TouchSurfaceAvg,Width,Height,Area,RelativePosX,RelativePosY,TouchEventId,EventTime,X,Y,Pressure,TouchSurface,AngleZ,AngleX,AngleY
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad41b,38907156,510.341003417969,922.534423828125,1,0.0176470596343279,5.99508094787598,-1.0259153842926,7.45554399490357
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad41a,38907173,480.5,988,1,0.0196078438311815,5.8514289855957,-0.767341673374176,7.42681360244751
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad419,38907190,459.788787841797,1041.91528320313,1,0.0196078438311815,5.8514289855957,-0.767341673374176,7.42681360244751
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad418,38907191,459,1044,1,0.0156862754374743,5.59764337539673,-0.738611221313477,7.42202520370483
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad417,38907204,449,1077,1,0.0196078438311815,5.59764337539673,-0.738611221313477,7.42202520370483
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad416,38907207,446.638488769531,1084.79296875,1,0.0196078438311815,5.59764337539673,-0.738611221313477,7.42202520370483
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad415,38907223,435.506713867188,1122.04748535156,1,0.0176470596343279,5.44920301437378,-1.11210668087006,7.45554399490357
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad414,38907228,433,1131,1,0.0156862754374743,5.65031623840332,-1.27491235733032,7.59919595718384
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad413,38907240,426,1153,1,0.0176470596343279,5.65031623840332,-1.27491235733032,7.59919595718384
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad412,38907240,425.744750976563,1153.80224609375,1,0.0176470596343279,5.65031623840332,-1.27491235733032,7.59919595718384
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad411,38907257,415.820465087891,1183.53857421875,1,0.0176470596343279,6.11479091644287,-1.42814135551453,7.69017601013184
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad410,38907274,407.828094482422,1197.34375,1,0.0156862754374743,6.2392897605896,-1.37068045139313,7.7955207824707
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad40f,38907276,407,1199,1,0.0156862754374743,6.2392897605896,-1.37068045139313,7.7955207824707
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad40e,38907288,403,1207,1,0.0176470596343279,6.2392897605896,-1.37068045139313,7.7955207824707
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad40d,38907290,402.180847167969,1208.63830566406,1,0.0176470596343279,6.2392897605896,-1.37068045139313,7.7955207824707
ISODate("2015-09-03T15:18:27.912Z"),55e864c31e0ea2a00c7ad292,031825417,Samsung SM-N910F,354201061483067,5.0.1,Please draw C,False,0,True,2560,1440,0,1020,366,1961,40,38906975,38907341,1,1,1,0.0196078438311815,0.00784313771873713,0.0168627458857372,776.646179199219,1660.48901367188,1289612.44807054,-453.581420898438,-942.702392578125,55e864c31e0ea2a00c7ad40c,38907307,396.612579345703,1214.38745117188,1,0.0176470596343279,6.27280855178833,-1.32758486270904,7.63271522521973
